Class Year,Type,Name,Position,Height,Weight,Transfer Rating,HS Rating,Transfer Stars,HS Stars,High School,Hometown City,Hometown State,Previous School,Status,Profile URL,location,lat,lon
2020,Recruit,Tyreem Powell,ATH,6-4,205,,88.0,,3,Vineland South,Vineland,NJ,,Enrolled,https://247sports.com/Player/tyreem-powell-46054982/,"Vineland, NJ",39.4862777,-75.0254256
2020,Recruit,Robert Longerbeam,ATH,6-0,160,,87.0,,3,T.C. Williams,Alexandria,VA,,Enrolled,https://247sports.com/Player/robert-longerbeam-46083367/,"Alexandria, VA",38.8051095,-77.0470229
2020,Recruit,Tahjay Moore,WDE,6-6,220,,87.0,,3,New Brunswick,New Brunswick,NJ,,Enrolled,https://247sports.com/Player/tahjay-moore-46086973/,"New Brunswick, NJ",40.4936119,-74.4436416
2020,Recruit,Rene Konga,SDE,6-4,240,,87.0,,3,Colonel By Secondary,Ottawa,ON,,Enrolled,https://247sports.com/Player/rene-konga-46098070/,"Ottawa, ON",45.4208777,-75.6901106
2020,Recruit,Max Melton,WR,5-11,165,,86.0,,3,Cedar Creek,Egg Harbor City,NJ,,Enrolled,https://247sports.com/Player/max-melton-46047378/,"Egg Harbor City, NJ",39.5287282,-74.6479364
2020,Recruit,Elijuwan Mack,S,6-0,185,,86.0,,3,St. Joseph Regional,Montvale,NJ,,Enrolled,https://247sports.com/Player/elijuwan-mack-46058714/,"Montvale, NJ",41.0407563,-74.0288633
2020,Recruit,Evan Simon,PRO,6-2,200,,85.0,,3,Manheim Central,Manheim,PA,,Enrolled,https://247sports.com/Player/evan-simon-46050571/,"Manheim, PA",40.1637359,-76.3952429
2020,Recruit,Isaiah Wright,SDE,6-5,275,,85.0,,3,St. Peter's Prep,Jersey City,NJ,,Enrolled,https://247sports.com/Player/isaiah-wright-46057234/,"Jersey City, NJ",40.7215682,-74.047455
2020,Recruit,Wesley Bailey,WDE,6-5,225,,85.0,,3,Clearwater Academy International,Clearwater,FL,,Enrolled,https://247sports.com/Player/wesley-bailey-46053643/,"Clearwater, FL",27.9658533,-82.8001026
2020,Recruit,Tunde Fatukasi,OT,6-4,295,,85.0,,3,Erasmus Hall,Brooklyn,NY,,Enrolled,https://247sports.com/Player/tunde-fatukasi-46083819/,"Brooklyn, NY",40.6526006,-73.9497211
